MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Latitude,Longitude,TempRange,Month,State_Australian Capital Territory,State_New South Wales,State_Queensland,State_Victoria,WindGustDir_E,WindGustDir_N,WindGustDir_NE,WindGustDir_NW,WindGustDir_S,WindGustDir_SE,WindGustDir_SW,WindGustDir_W,WindDir9am_E,WindDir9am_N,WindDir9am_NE,WindDir9am_NW,WindDir9am_S,WindDir9am_SE,WindDir9am_SW,WindDir9am_W,WindDir3pm_E,WindDir3pm_N,WindDir3pm_NE,WindDir3pm_NW,WindDir3pm_S,WindDir3pm_SE,WindDir3pm_SW,WindDir3pm_W
18.5,29.9,0.0,37.0,17.0,20.0,53.0,26.0,1.00054,0.9961,21.7,28.9,0,0,-29.4617202,149.8407153,11.399999999999999,3,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,31.5,0.0,43.0,11.0,19.0,67.0,31.0,0.99719,0.99462,21.4,29.7,0,0,-29.4617202,149.8407153,15.9,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
17.4,32.3,0.0,33.0,9.0,20.0,51.0,34.0,1.00084,0.99867,23.1,30.3,0,0,-29.4617202,149.8407153,14.899999999999999,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
18.7,33.2,0.0,35.0,20.0,15.0,65.0,34.0,1.00123,0.99729,23.6,32.0,0,0,-29.4617202,149.8407153,14.500000000000004,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
16.6,28.4,0.0,52.0,33.0,30.0,39.0,21.0,0.99877,0.99808,21.4,27.5,0,0,-29.4617202,149.8407153,11.799999999999997,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
13.5,29.4,0.0,37.0,22.0,13.0,40.0,30.0,1.0036,1.00084,19.7,28.2,0,0,-29.4617202,149.8407153,15.899999999999999,3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
14.9,29.7,0.0,44.0,19.0,15.0,58.0,29.0,1.00666,1.004,20.5,28.5,0,0,-29.4617202,149.8407153,14.799999999999999,3,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14.2,28.9,0.0,37.0,19.0,17.0,58.0,30.0,1.00893,1.00469,20.1,28.5,0,0,-29.4617202,149.8407153,14.7,3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14.3,29.6,0.0,48.0,20.0,22.0,60.0,43.0,1.00627,1.00192,20.1,28.5,0,0,-29.4617202,149.8407153,15.3,3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
18.9,31.9,0.0,43.0,22.0,17.0,73.0,41.0,1.00627,1.00143,21.7,30.7,0,1,-29.4617202,149.8407153,13.0,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
20.1,30.8,5.0,44.0,17.0,15.0,90.0,55.0,1.00469,1.00094,22.6,29.4,1,1,-29.4617202,149.8407153,10.7,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
20.0,32.7,4.6,31.0,13.0,17.0,81.0,48.0,1.00262,0.99906,23.8,31.7,1,0,-29.4617202,149.8407153,12.700000000000003,3,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15.3,33.2,0.0,33.0,15.0,7.0,75.0,21.0,1.00311,1.00035,21.3,31.8,0,0,-29.4617202,149.8407153,17.900000000000002,3,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17.7,30.4,0.0,33.0,20.0,11.0,72.0,43.0,1.00518,1.00183,23.1,29.6,0,0,-29.4617202,149.8407153,12.7,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
19.5,30.6,0.0,35.0,20.0,13.0,69.0,36.0,1.00637,1.00252,23.2,29.4,0,0,-29.4617202,149.8407153,11.100000000000001,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
18.9,30.4,0.0,37.0,22.0,11.0,71.0,37.0,1.00607,1.00222,22.8,29.7,0,0,-29.4617202,149.8407153,11.5,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21.0,29.1,0.0,30.0,22.0,15.0,84.0,43.0,1.00291,1.00025,21.6,27.3,0,0,-29.4617202,149.8407153,8.100000000000001,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
12.0,30.1,0.0,39.0,7.0,19.0,59.0,32.0,1.00212,0.99827,18.3,29.1,0,0,-29.4617202,149.8407153,18.1,3,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15.5,22.9,0.0,31.0,9.0,20.0,80.0,42.0,0.99946,0.99896,19.1,22.2,0,0,-29.4617202,149.8407153,7.399999999999999,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11.2,27.8,0.2,30.0,11.0,19.0,80.0,30.0,1.00311,1.00025,17.2,26.6,0,0,-29.4617202,149.8407153,16.6,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12.7,28.5,0.0,37.0,2.0,24.0,62.0,22.0,1.00321,1.00025,18.7,27.7,0,0,-29.4617202,149.8407153,15.8,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10.5,29.4,0.0,35.0,7.0,6.0,52.0,25.0,1.0039,1.00173,18.0,27.9,0,0,-29.4617202,149.8407153,18.9,4,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.4,29.2,0.0,43.0,15.0,13.0,60.0,29.0,1.00982,1.00745,19.6,28.4,0,1,-29.4617202,149.8407153,14.799999999999999,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
11.2,28.1,1.4,48.0,7.0,13.0,65.0,26.0,1.01318,1.00933,17.4,27.6,1,0,-29.4617202,149.8407153,16.900000000000002,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13.9,25.7,0.0,37.0,9.0,11.0,68.0,40.0,1.0117,1.00775,17.2,24.8,0,1,-29.4617202,149.8407153,11.799999999999999,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
13.8,26.6,8.8,44.0,15.0,9.0,71.0,33.0,1.00962,1.00558,20.0,25.8,1,0,-29.4617202,149.8407153,12.8,4,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12.2,27.3,0.0,28.0,15.0,17.0,60.0,31.0,1.01021,1.00676,20.1,26.8,0,0,-29.4617202,149.8407153,15.100000000000001,4,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.8,26.8,0.0,33.0,15.0,7.0,57.0,34.0,1.011,1.00617,20.7,26.3,0,0,-29.4617202,149.8407153,13.0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
13.2,27.6,0.0,31.0,19.0,13.0,52.0,30.0,1.00923,1.00459,20.6,26.7,0,0,-29.4617202,149.8407153,14.400000000000002,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.5,28.1,0.0,39.0,20.0,7.0,50.0,27.0,1.00903,1.00548,20.9,27.4,0,0,-29.4617202,149.8407153,14.600000000000001,4,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13.0,28.2,0.0,43.0,22.0,17.0,47.0,25.0,1.00952,1.00498,21.2,27.2,0,0,-29.4617202,149.8407153,15.2,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.5,28.2,0.0,28.0,17.0,15.0,44.0,25.0,1.00587,1.00104,21.7,27.9,0,0,-29.4617202,149.8407153,13.7,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
12.4,28.8,0.0,26.0,7.0,9.0,69.0,31.0,1.00212,0.99778,19.4,27.4,0,0,-29.4617202,149.8407153,16.4,4,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15.2,29.7,0.0,26.0,11.0,13.0,62.0,22.0,0.99906,0.99511,19.7,29.3,0,0,-29.4617202,149.8407153,14.5,4,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
13.6,29.9,0.0,35.0,19.0,20.0,59.0,28.0,0.99946,0.99581,21.1,29.2,0,0,-29.4617202,149.8407153,16.299999999999997,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
11.7,28.4,0.0,35.0,13.0,15.0,61.0,23.0,1.00153,0.99788,20.8,27.8,0,0,-29.4617202,149.8407153,16.7,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
9.4,26.8,0.0,37.0,7.0,17.0,48.0,16.0,1.00222,0.99926,18.8,26.2,0,0,-29.4617202,149.8407153,17.4,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.7,23.0,0.0,41.0,15.0,26.0,36.0,24.0,1.00183,0.99887,17.8,20.7,0,0,-29.4617202,149.8407153,14.3,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4.3,22.6,0.0,48.0,7.0,24.0,43.0,19.0,1.00074,0.99768,14.7,22.1,0,0,-29.4617202,149.8407153,18.3,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
8.7,25.9,0.0,28.0,13.0,9.0,54.0,27.0,1.00192,0.99679,17.7,25.4,0,0,-29.4617202,149.8407153,17.2,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.2,28.3,0.0,35.0,20.0,19.0,40.0,16.0,0.99936,0.9961,19.7,27.6,0,0,-29.4617202,149.8407153,13.100000000000001,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8.2,26.4,0.0,50.0,0.0,20.0,38.0,18.0,1.00163,0.99956,18.2,26.4,0,0,-29.4617202,149.8407153,18.2,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
7.2,25.9,0.0,35.0,6.0,20.0,39.0,22.0,1.00646,1.00271,20.4,25.1,0,0,-29.4617202,149.8407153,18.7,4,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5.4,23.4,0.0,37.0,9.0,19.0,53.0,21.0,1.00873,1.00627,15.0,22.7,0,0,-29.4617202,149.8407153,18.0,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4.7,26.3,0.0,30.0,9.0,9.0,37.0,16.0,1.01081,1.00716,17.6,25.5,0,0,-29.4617202,149.8407153,21.6,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
8.4,27.9,0.0,35.0,19.0,9.0,52.0,24.0,1.00933,1.00508,19.8,27.3,0,0,-29.4617202,149.8407153,19.5,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
9.6,28.4,0.0,31.0,19.0,11.0,56.0,28.0,1.00893,1.00518,19.6,27.8,0,0,-29.4617202,149.8407153,18.799999999999997,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
10.3,28.7,0.0,24.0,13.0,7.0,50.0,25.0,1.01051,1.00706,20.8,27.9,0,0,-29.4617202,149.8407153,18.4,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
10.9,28.9,0.0,33.0,15.0,4.0,54.0,32.0,1.01061,1.00666,20.4,27.6,0,0,-29.4617202,149.8407153,18.0,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13.8,28.5,0.0,30.0,15.0,4.0,62.0,28.0,1.00854,1.00331,21.1,28.5,0,0,-29.4617202,149.8407153,14.7,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
11.1,24.6,0.0,33.0,11.0,13.0,49.0,34.0,1.00666,1.00508,18.8,23.9,0,0,-29.4617202,149.8407153,13.500000000000002,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10.5,25.9,0.0,49.860172306443324,24.0,11.0,46.0,34.0,1.01219,1.00755,17.8,24.7,0,0,-29.4617202,149.8407153,15.399999999999999,5,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8.5,27.3,0.0,56.0,11.0,26.0,58.0,10.0,1.00943,1.00489,18.6,26.8,0,0,-29.4617202,149.8407153,18.8,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
6.8,26.0,0.0,43.0,13.0,15.0,34.0,14.0,1.00854,1.0041,18.5,25.5,0,0,-29.4617202,149.8407153,19.2,5,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.5,24.7,0.0,33.0,19.0,11.0,57.0,47.0,1.00903,1.00558,18.7,23.1,0,0,-29.4617202,149.8407153,15.2,5,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
11.8,25.5,0.0,30.0,20.0,6.0,50.0,33.0,1.01278,1.00913,18.3,24.5,0,0,-29.4617202,149.8407153,13.7,5,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10.8,25.3,0.0,30.0,20.0,9.0,51.0,25.0,1.01564,1.0112,17.8,25.0,0,0,-29.4617202,149.8407153,14.5,5,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9.8,25.0,0.0,28.0,17.0,17.0,52.0,30.0,1.01673,1.01268,18.2,23.6,0,0,-29.4617202,149.8407153,15.2,5,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8.3,25.0,0.0,31.0,19.0,17.0,55.0,13.0,1.01535,1.0114,16.8,24.7,0,0,-29.4617202,149.8407153,16.7,5,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.7,26.5,0.0,37.0,19.0,11.0,45.0,29.0,1.01485,1.00982,17.9,25.9,0,0,-29.4617202,149.8407153,16.8,5,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10.4,25.7,0.0,30.0,20.0,7.0,48.0,25.0,1.01248,1.00785,17.5,25.2,0,0,-29.4617202,149.8407153,15.299999999999999,5,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
13.4,23.5,0.0,33.0,20.0,17.0,59.0,44.0,1.00735,1.00222,18.3,22.4,0,1,-29.4617202,149.8407153,10.1,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
14.4,19.1,7.0,35.0,9.0,24.0,78.0,54.0,1.00183,1.00015,16.6,18.6,1,0,-29.4617202,149.8407153,4.700000000000001,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3.6,18.5,0.0,26.0,7.0,15.0,78.0,34.0,1.0041,1.00084,11.6,18.1,0,0,-29.4617202,149.8407153,14.9,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8.0,21.2,0.0,30.0,9.0,20.0,64.0,37.0,1.00321,0.99936,13.7,18.8,0,0,-29.4617202,149.8407153,13.2,5,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.3,19.6,0.0,48.0,13.0,26.0,76.0,35.0,1.00508,1.00222,13.4,18.3,0,0,-29.4617202,149.8407153,13.3,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.7,18.6,0.0,43.0,6.0,28.0,65.0,31.0,1.00567,1.00271,11.2,16.7,0,0,-29.4617202,149.8407153,15.900000000000002,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
4.6,18.2,0.0,37.0,13.0,22.0,52.0,30.0,1.00785,1.00439,12.8,17.4,0,0,-29.4617202,149.8407153,13.6,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.2,18.6,0.0,39.0,7.0,22.0,64.0,26.0,1.00814,1.00429,9.7,18.3,0,0,-29.4617202,149.8407153,15.400000000000002,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.9,18.2,0.0,17.0,11.0,7.0,54.0,38.0,1.00725,1.0037,11.5,17.7,0,0,-29.4617202,149.8407153,14.299999999999999,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
10.9,12.3,0.2,61.0,9.0,20.0,84.0,87.0,1.00163,0.99462,11.7,11.8,0,1,-29.4617202,149.8407153,1.4000000000000004,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
10.1,15.6,16.2,19.0,13.0,9.0,94.0,66.0,0.99857,0.99719,11.4,15.3,1,1,-29.4617202,149.8407153,5.5,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10.2,19.6,11.2,56.0,22.0,33.0,89.0,51.0,1.00143,1.00123,12.6,17.9,1,0,-29.4617202,149.8407153,9.400000000000002,5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6.1,21.0,0.0,31.0,19.0,11.0,81.0,39.0,1.00923,1.00765,11.9,20.0,0,0,-29.4617202,149.8407153,14.9,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3.2,20.8,0.0,26.0,0.0,15.0,75.0,29.0,1.01337,1.01002,12.1,20.7,0,0,-29.4617202,149.8407153,17.6,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3.0,22.1,0.0,26.0,17.0,6.0,62.0,28.0,1.01367,1.0112,11.1,21.1,0,0,-29.4617202,149.8407153,19.1,5,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.2,23.4,0.0,31.0,9.0,13.0,61.0,40.0,1.01663,1.01298,14.2,21.5,0,0,-29.4617202,149.8407153,16.2,5,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10.6,23.8,0.0,39.0,17.0,15.0,62.0,32.0,1.01702,1.01308,16.2,23.4,0,0,-29.4617202,149.8407153,13.200000000000001,5,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.2,24.1,0.0,43.0,22.0,17.0,63.0,36.0,1.01594,1.01209,16.3,22.9,0,0,-29.4617202,149.8407153,14.900000000000002,5,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10.0,24.8,0.0,31.0,22.0,19.0,66.0,35.0,1.01515,1.00992,16.6,23.5,0,0,-29.4617202,149.8407153,14.8,5,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10.8,21.0,0.0,37.0,15.0,15.0,74.0,45.0,1.01051,1.00429,15.3,20.7,0,1,-29.4617202,149.8407153,10.2,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
13.4,17.0,5.8,52.0,17.0,28.0,97.0,84.0,1.00064,0.99877,13.4,15.5,1,1,-29.4617202,149.8407153,3.5999999999999996,6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
5.7,17.8,5.8,41.0,15.0,28.0,83.0,46.0,1.00775,1.00666,10.4,17.0,1,0,-29.4617202,149.8407153,12.100000000000001,6,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.8,20.4,0.0,19.0,9.0,4.0,78.0,28.0,1.01209,1.00982,9.3,19.4,0,0,-29.4617202,149.8407153,19.599999999999998,6,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5.4,21.3,0.0,26.0,17.0,13.0,81.0,42.0,1.01357,1.01012,10.8,20.8,0,0,-29.4617202,149.8407153,15.9,6,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
10.8,22.1,0.0,33.0,19.0,11.0,82.0,58.0,1.01268,1.00913,15.4,21.2,0,0,-29.4617202,149.8407153,11.3,6,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
14.3,22.4,0.0,28.0,17.0,9.0,75.0,54.0,1.01199,1.00913,16.6,21.4,0,0,-29.4617202,149.8407153,8.099999999999998,6,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.8,24.6,0.0,30.0,7.0,20.0,88.0,42.0,1.01347,1.01061,14.9,24.2,0,0,-29.4617202,149.8407153,12.8,6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
11.1,22.2,0.0,31.0,13.0,15.0,74.0,53.0,1.01318,1.00982,15.3,20.8,0,0,-29.4617202,149.8407153,11.1,6,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14.1,17.1,0.4,30.0,13.0,19.0,92.0,82.0,1.01002,1.00716,14.7,16.7,0,0,-29.4617202,149.8407153,3.0000000000000018,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
9.4,22.6,0.4,31.0,11.0,11.0,87.0,59.0,1.00765,1.0038,15.2,21.1,0,0,-29.4617202,149.8407153,13.200000000000001,6,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12.9,23.2,0.0,52.0,30.0,9.0,81.0,97.0,1.00183,0.99827,18.5,15.7,0,1,-29.4617202,149.8407153,10.299999999999999,6,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.2,17.2,15.6,30.0,17.0,17.0,86.0,65.0,0.99956,0.99729,14.6,16.4,1,0,-29.4617202,149.8407153,4.0,6,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8.4,15.8,0.0,37.0,13.0,19.0,79.0,56.0,1.00015,0.99798,11.6,14.5,0,0,-29.4617202,149.8407153,7.4,6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
9.6,15.0,0.0,35.0,24.0,17.0,86.0,63.0,1.00192,1.00133,11.6,13.9,0,0,-29.4617202,149.8407153,5.4,6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2.9,15.8,0.0,31.0,9.0,20.0,99.0,39.0,1.00419,1.00035,7.4,15.6,0,0,-29.4617202,149.8407153,12.9,6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1.2,15.6,0.0,41.0,0.0,19.0,84.0,38.0,1.00113,0.99808,8.1,14.8,0,0,-29.4617202,149.8407153,14.4,6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.1,14.8,0.0,33.0,4.0,22.0,84.0,41.0,1.0036,1.00133,7.4,14.4,0,0,-29.4617202,149.8407153,13.700000000000001,6,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.1,16.6,0.0,30.0,11.0,20.0,82.0,44.0,1.00834,1.00538,6.4,16.0,0,0,-29.4617202,149.8407153,16.700000000000003,6,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
6.3,15.5,0.0,20.0,0.0,2.0,75.0,44.0,1.00873,1.00558,9.9,15.1,0,0,-29.4617202,149.8407153,9.2,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
8.0,18.0,0.0,26.0,11.0,17.0,78.0,46.0,1.00656,1.0038,11.1,16.1,0,0,-29.4617202,149.8407153,10.0,6,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.3,18.4,0.0,15.0,9.0,11.0,87.0,38.0,1.00962,1.00755,9.1,18.0,0,0,-29.4617202,149.8407153,16.099999999999998,6,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.6,18.3,0.0,26.0,17.0,6.0,71.0,39.0,1.01258,1.00962,9.8,16.9,0,0,-29.4617202,149.8407153,15.700000000000001,6,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1.7,17.5,0.0,31.0,7.0,22.0,76.0,27.0,1.01031,1.00646,9.1,15.9,0,0,-29.4617202,149.8407153,15.8,6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
